MIDPNT_LON, ALLVEH_AMPEAK, FLOW, LABEL, ALLVEHS_AADT, LOCATION_ID, ALLVEH_PMPEAK, YR,MIDPNT_LAT, GROWTH_RATE, OBJECTID
145.071351,,SOUTH BOUND,"6,300* (6% 388*) SOUTH BOUND",6300,4021,,2017,-37.982174,0.015,355831
144.9940645,,EAST BOUND,"6,400* (6% 397*) EAST BOUND",6400,3620,,2017,-37.92812666,-0.004,355832
145.0613402,,EAST BOUND,"18,000* (8% 1,500*) EAST BOUND",18000,4023,,2017,-37.93644012,0.03,355833
145.0416761,,SOUTH BOUND,"8,500* (6% 524*) SOUTH BOUND",8500,4025,,2017,-37.91884279,-0.004,355834
145.2508545,,EAST BOUND,"28,000* (7% 2,000*) EAST BOUND",28000,4711,,2017,-38.00350553,0.018,355835
144.8689416,1100,WEST BOUND,"20,000 (5% 1,100*) WEST BOUND",20000,7839,1700,2017,-37.78286845,0.005,355839
144.8306429,1400,WEST BOUND,"26,000 (5% 1,400*) WEST BOUND",26000,7256,2500,2017,-37.77722368,0.014,355840
144.700593,,WEST BOUND,"29,000* (10% 2,800*) WEST BOUND",29000,7259,,2017,-37.74556955,0.047,355841
145.2336781,,SOUTH WEST BOUND,"1,500* (6% 86*) SOUTH WEST BOUND",1500,6530,,2017,-38.23870557,0.032,355845
144.847168,,WEST BOUND,"22,000* (6% 1,200*) WEST BOUND",22000,8164,,2017,-37.77907593,0.012,355846
144.7951354,,WEST BOUND,"27,000* (4% 1,200*) WEST BOUND",27000,7843,,2017,-37.77039549,0.012,355847
144.5778502,,SOUTH BOUND,"13,000* (10% 1,300*) SOUTH BOUND",13000,4351,,2017,-37.45671844,0.031,355851
144.6399795,,SOUTH EAST BOUND,"10,000* (17% 1,700*) SOUTH EAST BOUND",10000,5325,,2017,-37.53660513,0.012,355852
144.712007,,SOUTH EAST BOUND,"16,000* (8% 1,200*) SOUTH EAST BOUND",16000,5298,,2017,-37.61674806,0.018,355853
144.8348538,,SOUTH EAST BOUND,"34,000* (5% 1,800*) SOUTH EAST BOUND",34000,5521,,2017,-37.71448542,0.001,355854
144.8696137,2900,EAST BOUND,"42,000 (10% 4,200*) EAST BOUND",42000,4356,4300,2017,-37.72923638,0.026,355855
144.9669492,736,NORTH BOUND,"14,000 (10% 1,400*) NORTH BOUND",14000,5304,1000,2017,-37.73775869,0.004,355856
144.9580067,,NORTH BOUND,"27,000* (9% 2,500*) NORTH BOUND",27000,4361,,2017,-37.68953329,-0.02,355857
144.9901291,,SOUTH BOUND,"8,700* (4% 355*) SOUTH BOUND",8700,5469,,2017,-37.70721811,-0.004,355858
144.8813818,621,EAST BOUND,"5,900 (4% 239*) EAST BOUND",5900,5471,402,2017,-37.79784575,-0.008,355859
145.0284081,,EAST BOUND,"1,600* (6% 93*) EAST BOUND",1600,5476,,2017,-38.27148712,0.023,355861
145.1364443,,EAST BOUND,"5,800* (4% 236*) EAST BOUND",5800,5076,,2017,-38.14403472,-0.004,355862
145.2310331,,SOUTH BOUND,"5,900* (4% 239*) SOUTH BOUND",5900,6019,,2017,-37.81464009,0.008,355863
145.4732061,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,5480,,2017,-37.79938808,0.025,355864
145.295238,,EAST BOUND,"3,900* (6% 226*) EAST BOUND",3900,5663,,2017,-37.77142972,0.006,355865
145.0459745,,EAST BOUND,"4,100* (6% 241*) EAST BOUND",4100,6026,,2017,-38.24627743,0.028,355866
144.8316795,,EAST BOUND,"8,200* (4% 334*) EAST BOUND",8200,6027,,2017,-37.76452065,0.009,355867
144.7796655,,NORTH EAST BOUND,"71,000* (8% 5,600*) NORTH EAST BOUND",71000,314,,2017,-37.85064355,0.022,355868
144.869689,,NORTH EAST BOUND,"19,000* (7% 1,300*) NORTH EAST BOUND",19000,113,,2017,-37.81107118,0,355869
144.9229571,,NORTH EAST BOUND,"12,000* (3% 390*) NORTH EAST BOUND",12000,666,,2017,-37.78918332,0.002,355870
144.9400332,1100,EAST BOUND,"16,000 (6% 882*) EAST BOUND",16000,119,1000,2017,-37.78917585,0.006,355871
144.5670778,,EAST BOUND,"26,000* (11% 2,900*) EAST BOUND",26000,541,,2017,-37.69006989,0.034,355877
144.7396854,,EAST BOUND,"11,000* (9% 1,000*) EAST BOUND",11000,161,,2017,-37.75594279,0.01,355878
144.8252409,,EAST BOUND,"21,000* (5% 953*) EAST BOUND",21000,359,,2017,-37.77666595,0.025,355879
144.8644094,,EAST BOUND,"3,700* (4% 150*) EAST BOUND",3700,6617,,2017,-37.78660689,-0.001,355880
145.2173011,,SOUTH BOUND,"3,400* (4% 138*) SOUTH BOUND",3400,5674,,2017,-37.9703265,-0.004,355881
144.5663385,,SOUTH BOUND,"6,000* (6% 354*) SOUTH BOUND",6000,5678,,2017,-37.69428945,0.025,355882
144.958988,,SOUTH WEST BOUND,"3,600* (4% 145*) SOUTH WEST BOUND",3600,6267,,2017,-37.79291753,0.002,355883
145.0643846,,SOUTH EAST BOUND,"4,000* (3% 136*) SOUTH EAST BOUND",4000,6087,,2017,-37.98125809,-0.002,355884
145.1691019,312,SOUTH BOUND,"4,700 (4% 192*) SOUTH BOUND",4700,5683,440,2017,-37.9617047,-0.008,355885
145.295105,,EAST BOUND,821* (9% 71*) EAST BOUND,821,5687,,2017,-38.46333394,0.035,355886
145.064157,,SOUTH BOUND,"1,500* (4% 66*) SOUTH BOUND",1500,5691,,2017,-37.90232628,-0.004,355887
145.0324443,,SOUTH BOUND,"3,400* (4% 140*) SOUTH BOUND",3400,6630,,2017,-37.66516501,0.016,355888
145.1435179,,SOUTH BOUND,"26,000* (5% 1,400*) SOUTH BOUND",26000,5572,,2017,-38.04772701,-0.008,355890
145.1371586,,SOUTH BOUND,"28,000* (5% 1,400*) SOUTH BOUND",28000,5922,,2017,-38.11881213,0.008,355891
145.1337698,,SOUTH BOUND,"12,000* (5% 644*) SOUTH BOUND",12000,5574,,2017,-38.15361171,-0.04,355892
145.0994597,,SOUTH WEST BOUND,"14,000* (5% 709*) SOUTH WEST BOUND",14000,4983,,2017,-38.22502334,-0.005,355893
144.9478615,,SOUTH WEST BOUND,"17,000* (8% 1,400*) SOUTH WEST BOUND",17000,4985,,2017,-38.34461738,0.032,355894
144.9591177,,SOUTH BOUND,935* (3% 31*) SOUTH BOUND,935,6604,,2017,-37.83593867,-0.005,355901
145.3142022,,EAST BOUND,"5,300* (6% 309*) EAST BOUND",5300,6250,,2017,-38.0496864,0.023,355902
144.9909111,,SOUTH BOUND,"5,100* (4% 205*) SOUTH BOUND",5100,5116,,2017,-37.86532272,-0.015,355903
145.0530356,,SOUTH BOUND,"2,000* (4% 82*) SOUTH BOUND",2000,6069,,2017,-37.97982364,-0.004,355904
144.4394227,,EAST BOUND,"15,000* (12% 1,800*) EAST BOUND",15000,700,,2017,-37.66354695,0.025,355918
144.59758,,EAST BOUND,"27,000* (12% 3,300*) EAST BOUND",27000,356,,2017,-37.69509088,0.036,355919
144.7542587,2200,EAST BOUND,"24,000 (6% 1,400*) EAST BOUND",24000,545,1500,2017,-37.76211713,-0.011,355920
144.8287199,,EAST BOUND,"26,000* (5% 1,400*) EAST BOUND",26000,707,,2017,-37.77705891,0.014,355921
144.9975431,,EAST BOUND,"1,400* (3% 46*) EAST BOUND",1400,6618,,2017,-37.77656678,-0.005,355923
144.5681736,,SOUTH BOUND,"1,100* (6% 67*) SOUTH BOUND",1100,6620,,2017,-37.6119826,0.024,355924
145.4103731,,SOUTH EAST BOUND,"3,500* (6% 205*) SOUTH EAST BOUND",3500,6631,,2017,-37.87715467,0.025,355925
144.9481768,,SOUTH BOUND,"1,300* (4% 52*) SOUTH BOUND",1300,6283,,2017,-37.71766414,-0.007,355926
144.8479661,,EAST BOUND,"3,600* (3% 123*) EAST BOUND",3600,6102,,2017,-37.78664413,-0.004,355927
145.5357349,,SOUTH WEST BOUND,"3,500* (6% 205*) SOUTH WEST BOUND",3500,6640,,2017,-38.03632252,0.025,355928
144.8984094,,SOUTH EAST BOUND,"5,800* (4% 236*) SOUTH EAST BOUND",5800,6643,,2017,-37.79823172,-0.004,355929
145.0016523,,EAST BOUND,"2,400* (4% 97*) EAST BOUND",2400,5705,,2017,-37.7522905,-0.015,355930
145.0221031,,EAST BOUND,"5,800* (4% 236*) EAST BOUND",5800,6114,,2017,-37.71508314,-0.004,355931
144.9890292,,SOUTH EAST BOUND,"5,700* (3% 197*) SOUTH EAST BOUND",5700,6648,,2017,-37.71452254,-0.007,355932
144.960375,,SOUTH BOUND,"7,900* (4% 310*) SOUTH BOUND",7900,6304,,2017,-37.80818119,-0.004,355933
145.1757125,,EAST BOUND,"1,900* (6% 112*) EAST BOUND",1900,6656,,2017,-38.22388634,0.026,355934
144.9493439,,SOUTH BOUND,"3,000* (3% 102*) SOUTH BOUND",3000,5719,,2017,-37.80514748,-0.003,355935
144.969655,,SOUTH BOUND,"8,800* (4% 356*) SOUTH BOUND",8800,6658,,2017,-37.81012592,-0.006,355936
145.1167767,,EAST BOUND,"2,900* (4% 119*) EAST BOUND",2900,5722,,2017,-37.94036869,-0.004,355937
145.0625203,,EAST BOUND,"7,000* (6% 431*) EAST BOUND",7000,4265,,2017,-37.80079257,-0.002,355940
145.1133885,,EAST BOUND,"12,000* (8% 919*) EAST BOUND",12000,4874,,2017,-37.95760151,-0.004,355941
145.205048,668,EAST BOUND,"11,000 (6% 693*) EAST BOUND",11000,4680,1100,2017,-37.9688664,0.062,355942
145.2787625,,EAST BOUND,"6,200* (4% 218*) EAST BOUND",6200,5194,,2017,-37.97744127,-0.006,355943
145.1275279,,SOUTH BOUND,"7,100* (6% 439*) SOUTH BOUND",7100,4272,,2017,-38.14160827,-0.004,355944
144.9604397,,SOUTH BOUND,"15,000* (6% 916*) SOUTH BOUND",15000,4274,,2017,-37.77709659,-0.013,355945
144.9667984,,EAST BOUND,"6,300* (4% 276*) EAST BOUND",6300,4280,,2017,-37.7401714,-0.013,355948
145.0657096,,SOUTH BOUND,"9,600* (6% 591*) SOUTH BOUND",9600,4686,,2017,-37.82226242,-0.004,355949
145.0031863,608,SOUTH BOUND,"11,000 (3% 344*) SOUTH BOUND",11000,4283,978,2017,-37.84810224,-0.002,355950
145.1084113,,SOUTH BOUND,"7,800* (6% 481*) SOUTH BOUND",7800,5975,,2017,-37.88551681,-0.004,355954
145.1033939,,SOUTH EAST BOUND,"6,300* (6% 390*) SOUTH EAST BOUND",6300,5029,,2017,-37.91159601,-0.004,355955
144.9455316,436,SOUTH BOUND,"3,800 (3% 127*) SOUTH BOUND",3800,5449,223,2017,-37.80259381,-0.007,355959
144.9735943,,SOUTH EAST BOUND,"1,700* (3% 57*) SOUTH EAST BOUND",1700,5453,,2017,-37.86201051,-0.017,355960
145.2916063,,SOUTH BOUND,"4,900* (4% 201*) SOUTH BOUND",4900,5454,,2017,-37.862879,-0.013,355961
144.9448606,188,EAST BOUND,"2,800 (4% 113*) EAST BOUND",2800,5987,241,2017,-37.75866794,-0.012,355962
145.3042877,,SOUTH BOUND,"5,600* (6% 329*) SOUTH BOUND",5600,6621,,2017,-37.82153664,0.005,355963
145.1496424,,SOUTH BOUND,192* (6% 11*) SOUTH BOUND,192,6083,,2017,-37.67301951,0.019,355964
144.8413351,,SOUTH BOUND,"1,500* (4% 59*) SOUTH BOUND",1500,6089,,2017,-37.78593788,0.002,355965
145.2389841,,EAST BOUND,821* (9% 71*) EAST BOUND,821,6271,,2017,-38.46364016,0.035,355966
144.9899141,,EAST BOUND,"2,900* (1% 41*) EAST BOUND",2900,5690,,2017,-37.7390278,-0.004,355967
145.1274479,,SOUTH BOUND,"2,600* (3% 87*) SOUTH BOUND",2600,6275,,2017,-38.14044365,0.023,355968
145.2160341,,EAST BOUND,"3,500* (4% 140*) EAST BOUND",3500,6279,,2017,-37.97697329,0.004,355969
144.9931182,,EAST BOUND,"3,400* (4% 139*) EAST BOUND",3400,6280,,2017,-37.91948373,0.008,355970
144.9457994,,SOUTH BOUND,"4,300* (4% 173*) SOUTH BOUND",4300,6284,,2017,-37.7322929,0.008,355971
144.7086638,,EAST BOUND,133* (5% 7*) EAST BOUND,133,5700,,2017,-37.62906471,0.024,355972
144.8984084,,EAST BOUND,"1,700* (3% 58*) EAST BOUND",1700,6639,,2017,-37.79823454,-0.005,355973
145.0491323,,EAST BOUND,"4,000* (3% 136*) EAST BOUND",4000,6107,,2017,-37.73446268,-0.002,355974
145.2474315,,SOUTH BOUND,"1,800* (4% 73*) SOUTH BOUND",1800,6110,,2017,-37.8029233,-0.009,355975
144.8193745,,SOUTH BOUND,"2,100* (6% 124*) SOUTH BOUND",2100,6113,,2017,-38.36997331,0.027,355976
144.8979948,,EAST BOUND,"3,500* (2% 75*) EAST BOUND",3500,6317,,2017,-37.85893335,0.008,355977
144.9600211,,EAST BOUND,"12,000* (4% 500*) EAST BOUND",12000,5727,,2017,-37.81961239,-0.001,355978
145.2081187,,EAST BOUND,"4,200* (4% 169*) EAST BOUND",4200,5729,,2017,-37.98892895,0.004,355979
144.9903666,,EAST BOUND,"3,200* (3% 110*) EAST BOUND",3200,5733,,2017,-37.81533116,-0.008,355980
144.7882334,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,6325,,2017,-37.58423173,0.025,355982
144.9899186,620,SOUTH BOUND,"6,100 (3% 166*) SOUTH BOUND",6100,6330,434,2017,-37.73902937,-0.001,355984
145.1587066,1100,EAST BOUND,"24,000 (5% 1,100*) EAST BOUND",24000,259,2800,2017,-37.91848443,0.007,355985
145.3740344,,SOUTH BOUND,"4,800* (11% 521*) SOUTH BOUND",4800,619,,2017,-37.66037444,0.019,355986
144.9325867,1700,EAST BOUND,"26,000 (5% 1,400*) EAST BOUND",26000,625,1900,2017,-37.73762524,0.008,355987
144.9794134,1800,SOUTH BOUND,"34,000 (3% 886*) SOUTH BOUND",34000,4292,3000,2017,-37.85338845,-0.007,355993
145.0194995,,EAST BOUND,"33,000* (5% 1,800*) EAST BOUND",33000,4295,,2017,-37.86255438,0.005,355994
145.3100407,,SOUTH EAST BOUND,"3,500* (6% 205*) SOUTH EAST BOUND",3500,6244,,2017,-37.7896303,0.025,355995
144.9647333,,SOUTH BOUND,"4,000* (3% 136*) SOUTH BOUND",4000,5108,,2017,-37.8047291,-0.002,355996
144.7398122,,SOUTH BOUND,"12,000* (4% 504*) SOUTH BOUND",12000,6061,,2017,-37.75460082,0.065,355997
144.9612019,,SOUTH BOUND,935* (3% 31*) SOUTH BOUND,935,6605,,2017,-37.84047447,-0.005,355998
145.0798371,,SOUTH BOUND,"6,000* (4% 243*) SOUTH BOUND",6000,6607,,2017,-37.8783313,0.001,355999
144.9903498,,SOUTH BOUND,"4,800* (4% 196*) SOUTH BOUND",4800,6253,,2017,-37.8683656,-0.004,356000
145.0222713,,SOUTH BOUND,"9,000* (4% 366*) SOUTH BOUND",9000,6612,,2017,-37.69610106,0.004,356001
145.0006441,,SOUTH BOUND,"6,800* (3% 225*) SOUTH BOUND",6800,5122,,2017,-37.8105702,-0.01,356002
145.0933991,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,6077,,2017,-37.49703145,0.025,356003
144.5704454,,SOUTH BOUND,"8,300* (6% 484*) SOUTH BOUND",8300,6079,,2017,-37.67302641,0.024,356004
144.5608367,,EAST BOUND,"26,000* (11% 2,900*) EAST BOUND",26000,540,,2017,-37.68936585,0.034,356008
145.2449773,,SOUTH BOUND,"5,500* (6% 321*) SOUTH BOUND",5500,6076,,2017,-37.9417391,0.022,356009
145.2160356,,SOUTH BOUND,"3,400* (4% 138*) SOUTH BOUND",3400,6262,,2017,-37.97697471,-0.004,356010
144.9990959,,SOUTH BOUND,"2,000* (1% 19*) SOUTH BOUND",2000,6266,,2017,-37.89889485,-0.004,356011
144.9585614,,SOUTH WEST BOUND,"3,600* (4% 145*) SOUTH WEST BOUND",3600,6268,,2017,-37.79344825,0.002,356012
145.1451763,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,6088,,2017,-38.36080788,0.025,356013
145.1685592,,SOUTH BOUND,"7,100* (4% 287*) SOUTH BOUND",7100,6091,,2017,-37.96443883,-0.004,356014
145.2996521,,EAST BOUND,821* (9% 71*) EAST BOUND,821,5688,,2017,-38.46334089,0.035,356015
144.9879914,,EAST BOUND,"3,400* (4% 139*) EAST BOUND",3400,5696,,2017,-37.91888751,0.008,356016
144.9475823,,SOUTH BOUND,"1,300* (4% 52*) SOUTH BOUND",1300,6101,,2017,-37.72091252,-0.007,356017
144.6942623,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,6286,,2017,-37.91888461,0.025,356018
145.049777,2300,EAST BOUND,"33,000 (4% 1,300*) EAST BOUND",33000,4912,2600,2017,-37.88091147,-0.003,356019
145.1271049,,SOUTH EAST BOUND,"17,000* (5% 898*) SOUTH EAST BOUND",17000,5241,,2017,-37.91439902,-0.001,356020
145.2037792,,SOUTH EAST BOUND,"19,000* (5% 1,000*) SOUTH EAST BOUND",19000,5244,,2017,-37.97540792,0,356021
145.216082,,SOUTH BOUND,"20,000* (6% 1,100*) SOUTH BOUND",20000,4918,,2017,-37.99278928,0.001,356022
144.9840854,330,EAST BOUND,"6,300 (4% 257*) EAST BOUND",6300,5456,676,2017,-37.86044925,-0.015,356023
145.3548374,,SOUTH BOUND,"4,600* (6% 272*) SOUTH BOUND",4600,5458,,2017,-37.75748688,0.02,356024
145.4938176,,SOUTH EAST BOUND,"2,600* (6% 154*) SOUTH EAST BOUND",2600,5050,,2017,-38.02834027,0.026,356025
145.106552,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,5055,,2017,-37.5689441,0.025,356026
145.1484888,,EAST BOUND,"2,200* (3% 73*) EAST BOUND",2200,6001,,2017,-37.97102725,-0.005,356027
145.1155976,,SOUTH BOUND,"4,000* (3% 136*) SOUTH BOUND",4000,5064,,2017,-38.16021693,-0.002,356029
145.0300641,,SOUTH BOUND,"6,600* (4% 269*) SOUTH BOUND",6600,5068,,2017,-37.88088279,-0.008,356030
144.8972803,,NORTH EAST BOUND,"1,700* (3% 58*) NORTH EAST BOUND",1700,6106,,2017,-37.7994998,-0.005,356040
145.5244238,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,6291,,2017,-38.06463498,0.025,356041
144.8989697,,SOUTH EAST BOUND,"5,800* (4% 236*) SOUTH EAST BOUND",5800,6109,,2017,-37.79890161,-0.004,356042
145.0141141,,EAST BOUND,"3,300* (4% 135*) EAST BOUND",3300,6645,,2017,-37.75372285,0.013,356043
145.1346467,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,6008,,2017,-37.62573868,0.025,356049
144.8995817,,EAST BOUND,"4,600* (4% 188*) EAST BOUND",4600,6011,,2017,-37.79971228,-0.026,356050
145.1982264,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,5075,,2017,-38.28780881,0.025,356052
145.3705148,,EAST BOUND,"3,400* (6% 197*) EAST BOUND",3400,6016,,2017,-38.05122272,0.028,356053
145.0459731,,SOUTH BOUND,"3,600* (4% 149*) SOUTH BOUND",3600,6117,,2017,-38.2462771,0.03,356054
145.1210354,,EAST BOUND,"2,800* (3% 96*) EAST BOUND",2800,6650,,2017,-37.84439024,-0.004,356056
144.9911387,,EAST BOUND,"4,900* (3% 167*) EAST BOUND",4900,6123,,2017,-37.81094628,0.006,356057
145.3139444,,SOUTH BOUND,"4,500* (6% 263*) SOUTH BOUND",4500,6657,,2017,-37.99685085,0.022,356058
145.2886642,,EAST BOUND,"3,800* (2% 92*) EAST BOUND",3800,5720,,2017,-37.76987058,0.027,356059
145.125523,,SOUTH EAST BOUND,"9,700* (6% 571*) SOUTH EAST BOUND",9700,5049,,2017,-37.6779762,0.028,356070
145.5045122,,SOUTH BOUND,"2,600* (6% 154*) SOUTH BOUND",2600,5051,,2017,-38.04106599,0.026,356071
145.1440301,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,5461,,2017,-37.57261059,0.025,356072
145.0934075,,SOUTH BOUND,"6,700* (2% 110*) SOUTH BOUND",6700,5649,,2017,-37.89348144,0.007,356073
145.545242,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,6004,,2017,-37.68628082,0.025,356075
145.0287893,,SOUTH BOUND,"6,600* (2% 126*) SOUTH BOUND",6600,5069,,2017,-37.8877663,-0.008,356076
144.9714727,,SOUTH BOUND,"10,000* (4% 422*) SOUTH BOUND",10000,6313,,2017,-37.81404687,0.012,356077
144.8941974,,SOUTH BOUND,"5,800* (4% 236*) SOUTH BOUND",5800,6660,,2017,-37.79324238,-0.004,356078
144.9575652,,EAST BOUND,"9,600* (4% 389*) EAST BOUND",9600,6136,,2017,-37.82036197,-0.004,356079
144.7916848,,EAST BOUND,"5,200* (3% 155*) EAST BOUND",5200,6320,,2017,-37.78164688,-0.003,356080
145.2433873,,EAST BOUND,"5,300* (6% 310*) EAST BOUND",5300,5732,,2017,-37.99533565,-0.003,356081
144.7601791,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,6666,,2017,-37.58299485,0.025,356083
144.940353,,EAST BOUND,"22,000* (5% 1,200*) EAST BOUND",22000,459,,2017,-37.73855438,0.018,356084
144.9797823,,EAST BOUND,"24,000* (4% 1,000*) EAST BOUND",24000,462,,2017,-37.74275463,0.005,356085
145.0460817,,EAST BOUND,"23,000* (5% 1,200*) EAST BOUND",23000,464,,2017,-37.75113628,0.001,356086
145.1780327,,SOUTH BOUND,"27,000* (5% 1,400*) SOUTH BOUND",27000,84,,2017,-37.80428716,-0.014,356087
145.1668076,2200,SOUTH BOUND,"28,000 (6% 1,500*) SOUTH BOUND",28000,278,1800,2017,-37.87438558,-0.01,356088
145.1671077,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,5470,,2017,-37.62739059,0.025,356097
145.0325143,,EAST BOUND,"3,600* (4% 149*) EAST BOUND",3600,5073,,2017,-38.22382396,0.03,356098
144.6857746,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,6014,,2017,-37.97081097,0.025,356100
144.9725151,,SOUTH EAST BOUND,"3,300* (4% 134*) SOUTH EAST BOUND",3300,6017,,2017,-37.8608994,-0.017,356101
145.2475488,,SOUTH EAST BOUND,"6,900* (4% 272*) SOUTH EAST BOUND",6900,6022,,2017,-37.82118562,-0.007,356102
144.6038972,,EAST BOUND,"27,000* (12% 3,300*) EAST BOUND",27000,357,,2017,-37.69528014,0.036,356103
144.79628,,EAST BOUND,"21,000* (5% 983*) EAST BOUND",21000,706,,2017,-37.77041185,0.029,356104
144.8689416,1400,EAST BOUND,"15,000 (5% 805*) EAST BOUND",15000,360,815,2017,-37.78286845,0.002,356105
145.3000597,,SOUTH BOUND,"4,900* (6% 291*) SOUTH BOUND",4900,5679,,2017,-37.84407482,-0.013,356106
144.9739525,,EAST BOUND,"7,800* (3% 263*) EAST BOUND",7800,6625,,2017,-37.81331564,-0.004,356107
145.1726399,,SOUTH BOUND,"6,800* (4% 275*) SOUTH BOUND",6800,6090,,2017,-37.94753434,-0.001,356108
145.1408255,,SOUTH BOUND,"21,000* (6% 1,200*) SOUTH BOUND",21000,283,,2017,-38.01087215,0.093,356109
145.2651822,,EAST BOUND,821* (9% 71*) EAST BOUND,821,5686,,2017,-38.4637762,0.035,356125
144.9990691,,EAST BOUND,"5,700* (1% 80*) EAST BOUND",5700,6093,,2017,-37.73992251,0.007,356126
145.0336766,,SOUTH BOUND,"4,000* (3% 136*) SOUTH BOUND",4000,6096,,2017,-37.70229387,-0.002,356127
145.2221527,,EAST BOUND,"3,500* (4% 140*) EAST BOUND",3500,5694,,2017,-37.97769938,0.004,356128
145.0056951,,EAST BOUND,"3,400* (4% 139*) EAST BOUND",3400,5697,,2017,-37.92083185,0.008,356129
145.1086699,,SOUTH BOUND,500* (6% 29*) SOUTH BOUND,500,6634,,2017,-38.23309282,0.079,356130
144.8634089,,EAST BOUND,"3,400* (4% 136*) EAST BOUND",3400,6287,,2017,-37.74241467,-0.009,356131
145.0715343,,SOUTH BOUND,"11,000* (4% 427*) SOUTH BOUND",11000,5701,,2017,-37.76003651,-0.006,356132
145.0505664,,SOUTH BOUND,"3,600* (4% 149*) SOUTH BOUND",3600,6116,,2017,-38.23451364,0.03,356133
144.9922638,,EAST BOUND,"5,800* (3% 199*) EAST BOUND",5800,6649,,2017,-37.71633875,0,356135
144.96136,,SOUTH BOUND,"6,100* (4% 247*) SOUTH BOUND",6100,6653,,2017,-37.81031938,-0.006,356136
145.2217369,,SOUTH BOUND,"6,800* (12% 838*) SOUTH BOUND",6800,253,,2017,-38.16897532,0.008,356139
145.2521512,,EAST BOUND,"28,000* (7% 2,000*) EAST BOUND",28000,4712,,2017,-38.00367125,0.018,356140
145.3126523,,EAST BOUND,"20,000* (4% 852*) EAST BOUND",20000,4715,,2017,-38.02715832,0.017,356141
145.3843687,,EAST BOUND,"12,000* (7% 791*) EAST BOUND",12000,5249,,2017,-38.05532162,-0.03,356142
145.5163269,,EAST BOUND,"2,800* (10% 269*) EAST BOUND",2800,5252,,2017,-38.06537223,0.007,356143
145.2306118,,WEST BOUND,"5,900* (4% 239*) WEST BOUND",5900,6020,,2017,-37.8157593,0.008,356146
145.5536369,,EAST BOUND,"3,500* (6% 205*) EAST BOUND",3500,5658,,2017,-37.95293477,0.025,356147
144.5592314,,NORTH EAST BOUND,"29,000* (10% 3,000*) NORTH EAST BOUND",29000,106,,2017,-37.96760605,0.03,356152
144.7655794,,EAST BOUND,"70,000* (8% 5,400*) EAST BOUND",70000,500,,2017,-37.86834474,0.03,356153
144.8827977,,NORTH EAST BOUND,"25,000* (7% 1,700*) NORTH EAST BOUND",25000,665,,2017,-37.80397855,0,356154
144.9252469,,EAST BOUND,"18,000* (5% 952*) EAST BOUND",18000,667,,2017,-37.78770257,0.001,356155
145.2936803,,EAST BOUND,"4,600* (6% 272*) EAST BOUND",4600,5716,,2017,-37.99836603,0.097,356158
145.0715797,,EAST BOUND,"3,200* (4% 128*) EAST BOUND",3200,6311,,2017,-37.72802232,-0.004,356159
144.9705645,,SOUTH BOUND,"9,500* (4% 385*) SOUTH BOUND",9500,6130,,2017,-37.81208837,-0.004,356160
145.3680702,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,6132,,2017,-37.84101501,0.025,356161
144.9560088,,EAST BOUND,"12,000* (4% 501*) EAST BOUND",12000,6318,,2017,-37.82083403,-0.016,356162
145.0309267,,NORTH EAST BOUND,"3,500* (6% 205*) NORTH EAST BOUND",3500,6319,,2017,-38.28576582,0.025,356163
144.962844,,EAST BOUND,"4,000* (3% 136*) EAST BOUND",4000,5731,,2017,-37.80746286,-0.002,356164
145.567508,,SOUTH BOUND,"3,500* (6% 205*) SOUTH BOUND",3500,5741,,2017,-37.95555655,0.025,356166
145.0622284,,SOUTH EAST BOUND,"5,800* (4% 236*) SOUTH EAST BOUND",5800,5666,,2017,-37.7003614,-0.004,356168
145.2327601,,SOUTH EAST BOUND,"5,500* (4% 222*) SOUTH EAST BOUND",5500,5485,,2017,-37.92957532,0.022,356169
145.566159,,SOUTH BOUND,640* (6% 37*) SOUTH BOUND,640,6029,,2017,-38.04363048,0.024,356170
144.9725952,266,EAST BOUND,"3,900 (4% 157*) EAST BOUND",3900,6031,330,2017,-37.7665598,-0.005,356171
145.0376607,,SOUTH BOUND,"3,500* (2% 71*) SOUTH BOUND",3500,6229,,2017,-37.8888789,0,356172
144.9557269,,EAST BOUND,"2,700* (3% 90*) EAST BOUND",2700,5488,,2017,-37.81638456,-0.003,356173
144.9617822,,SOUTH BOUND,"4,000* (3% 136*) SOUTH BOUND",4000,6034,,2017,-37.8043949,-0.002,356174
